order_id,date,product,category,unit_price,quantity,customer_email,city,revenue
2870,2025-01-12,Headphones,Electronics,599.5122404156701,5,user@gmail.com,Bilbao,2997.5612020783506
2871,2025-03-28,Smartphone,Accessories,622.3495793134639,4,user@gmail.com,Bilbao,2489.3983172538556
2872,2025-01-12,Headphones,Office,599.5122404156701,3,client@yahoo.com,Valencia,1798.5367212470105
2873,2025-01-25,Smartphone,Electronics,622.3495793134639,2,admin@outlook.com,Madrid,1244.6991586269278
2874,2025-10-28,Keyboard,Electronics,619.5239991425716,3,user@gmail.com,Barcelona,1858.571997427715
2875,2025-08-31,Monitor,Electronics,609.6609842190227,3,admin@outlook.com,Barcelona,1828.982952657068
2876,2025-05-02,Keyboard,Accessories,619.5239991425716,4,user@gmail.com,Valencia,2478.0959965702864
2877,2025-05-27,Laptop,Electronics,602.8419738876506,5,user@gmail.com,Madrid,3014.209869438253
2878,2025-02-24,Keyboard,Office,619.5239991425716,1,user@gmail.com,Bilbao,619.5239991425716
2879,2025-08-26,Smartphone,Electronics,622.3495793134639,4,admin@outlook.com,Valencia,2489.3983172538556
2880,2025-12-22,Headphones,Electronics,599.5122404156701,5,user@gmail.com,Bilbao,2997.5612020783506
2881,2025-06-22,Monitor,Electronics,609.6609842190227,2,user@gmail.com,Barcelona,1219.3219684380454
2882,2025-08-09,Keyboard,Office,619.5239991425716,1,client@yahoo.com,Valencia,619.5239991425716
2883,2025-04-29,Keyboard,Accessories,619.5239991425716,5,admin@outlook.com,Valencia,3097.619995712858
2884,2025-11-05,Headphones,Electronics,599.5122404156701,5,client@yahoo.com,Valencia,2997.5612020783506
2885,2025-07-02,Monitor,Electronics,609.6609842190227,4,user@gmail.com,Barcelona,2438.6439368760907
2886,2025-10-15,Keyboard,Electronics,619.5239991425716,5,client@yahoo.com,Barcelona,3097.619995712858
2887,2025-11-03,Keyboard,Accessories,619.5239991425716,3,client@yahoo.com,Sevilla,1858.571997427715
2888,2025-10-27,Smartphone,Accessories,622.3495793134639,5,client@yahoo.com,Barcelona,3111.7478965673195
2889,2025-03-23,Smartphone,Accessories,622.3495793134639,1,user@gmail.com,Barcelona,622.3495793134639
2890,2025-07-30,Laptop,Electronics,602.8419738876506,5,user@gmail.com,Bilbao,3014.209869438253
2891,2025-05-30,Headphones,Electronics,599.5122404156701,2,client@yahoo.com,Barcelona,1199.0244808313403
2892,2025-02-06,Monitor,Electronics,609.6609842190227,3,admin@outlook.com,Madrid,1828.982952657068
2893,2025-12-18,Keyboard,Accessories,619.5239991425716,1,user@gmail.com,Bilbao,619.5239991425716
2894,2025-11-08,Keyboard,Accessories,619.5239991425716,1,client@yahoo.com,Sevilla,619.5239991425716
2895,2025-12-27,Laptop,Office,602.8419738876506,4,user@gmail.com,Madrid,2411.3678955506025
2896,2025-02-28,Keyboard,Electronics,619.5239991425716,4,user@gmail.com,Sevilla,2478.0959965702864
2897,2025-05-11,Headphones,Office,599.5122404156701,3,user@gmail.com,Valencia,1798.5367212470105
2898,2025-07-21,Laptop,Accessories,602.8419738876506,1,client@yahoo.com,Valencia,602.8419738876506
2899,2025-08-31,Headphones,Electronics,599.5122404156701,2,client@yahoo.com,Valencia,1199.0244808313403
2900,2025-02-04,Laptop,Electronics,602.8419738876506,5,client@yahoo.com,Barcelona,3014.209869438253
2901,2025-04-03,Keyboard,Accessories,619.5239991425716,5,user@gmail.com,Barcelona,3097.619995712858
2902,2025-07-26,Laptop,Accessories,602.8419738876506,5,user@gmail.com,Bilbao,3014.209869438253
2903,2025-12-19,Smartphone,Accessories,622.3495793134639,4,client@yahoo.com,Madrid,2489.3983172538556
2904,2025-11-28,Monitor,Electronics,609.6609842190227,1,admin@outlook.com,Madrid,609.6609842190227
2905,2025-11-01,Keyboard,Office,619.5239991425716,1,client@yahoo.com,Valencia,619.5239991425716
2906,2025-12-16,Monitor,Office,609.6609842190227,2,user@gmail.com,Valencia,1219.3219684380454
2907,2025-08-01,Keyboard,Electronics,619.5239991425716,4,user@gmail.com,Barcelona,2478.0959965702864
2908,2025-06-08,Monitor,Accessories,609.6609842190227,2,admin@outlook.com,Sevilla,1219.3219684380454
2909,2025-01-24,Smartphone,Office,622.3495793134639,1,client@yahoo.com,Madrid,622.3495793134639
2910,2025-10-20,Monitor,Electronics,609.6609842190227,5,user@gmail.com,Madrid,3048.3049210951135
2911,2025-01-04,Laptop,Electronics,602.8419738876506,4,user@gmail.com,Sevilla,2411.3678955506025
2912,2025-08-08,Monitor,Electronics,609.6609842190227,4,user@gmail.com,Madrid,2438.6439368760907
2913,2025-12-30,Keyboard,Accessories,619.5239991425716,4,user@gmail.com,Madrid,2478.0959965702864
2914,2025-01-20,Headphones,Office,599.5122404156701,5,user@gmail.com,Barcelona,2997.5612020783506
2915,2025-06-01,Monitor,Accessories,609.6609842190227,4,user@gmail.com,Madrid,2438.6439368760907
2916,2025-02-19,Monitor,Electronics,609.6609842190227,3,user@gmail.com,Valencia,1828.982952657068
2917,2025-06-26,Monitor,Accessories,609.6609842190227,4,client@yahoo.com,Valencia,2438.6439368760907
2918,2025-04-06,Keyboard,Office,619.5239991425716,5,admin@outlook.com,Bilbao,3097.619995712858
2919,2025-04-15,Monitor,Electronics,609.6609842190227,4,user@gmail.com,Barcelona,2438.6439368760907
2920,2025-09-07,Keyboard,Office,619.5239991425716,3,user@gmail.com,Barcelona,1858.571997427715
2921,2025-04-27,Keyboard,Office,619.5239991425716,3,user@gmail.com,Valencia,1858.571997427715
2922,2025-12-20,Headphones,Electronics,599.5122404156701,4,user@gmail.com,Barcelona,2398.0489616626805
2923,2025-08-16,Laptop,Electronics,602.8419738876506,1,client@yahoo.com,Barcelona,602.8419738876506
2924,2025-03-07,Keyboard,Accessories,619.5239991425716,1,client@yahoo.com,Bilbao,619.5239991425716
2925,2025-12-01,Smartphone,Office,622.3495793134639,2,client@yahoo.com,Sevilla,1244.6991586269278
2926,2025-09-19,Monitor,Office,609.6609842190227,3,admin@outlook.com,Madrid,1828.982952657068
2927,2025-10-22,Smartphone,Accessories,622.3495793134639,1,client@yahoo.com,Bilbao,622.3495793134639
2928,2025-08-31,Monitor,Electronics,609.6609842190227,2,admin@outlook.com,Sevilla,1219.3219684380454
2929,2025-07-05,Headphones,Electronics,599.5122404156701,1,user@gmail.com,Madrid,599.5122404156701
2930,2025-09-03,Keyboard,Office,619.5239991425716,4,client@yahoo.com,Valencia,2478.0959965702864
2931,2025-05-05,Laptop,Electronics,602.8419738876506,3,admin@outlook.com,Sevilla,1808.525921662952
2932,2025-09-25,Keyboard,Accessories,619.5239991425716,1,user@gmail.com,Madrid,619.5239991425716
2933,2025-05-11,Monitor,Electronics,609.6609842190227,4,user@gmail.com,Bilbao,2438.6439368760907
2934,2025-08-25,Laptop,Electronics,602.8419738876506,2,admin@outlook.com,Madrid,1205.6839477753012
2935,2025-01-18,Keyboard,Electronics,619.5239991425716,4,user@gmail.com,Barcelona,2478.0959965702864
2936,2025-02-09,Laptop,Electronics,602.8419738876506,2,user@gmail.com,Madrid,1205.6839477753012
2937,2025-01-21,Monitor,Accessories,609.6609842190227,1,client@yahoo.com,Valencia,609.6609842190227
2938,2025-08-13,Headphones,Electronics,599.5122404156701,5,admin@outlook.com,Bilbao,2997.5612020783506
2939,2025-12-21,Headphones,Electronics,599.5122404156701,4,user@gmail.com,Sevilla,2398.0489616626805
2940,2025-10-09,Keyboard,Accessories,619.5239991425716,5,user@gmail.com,Madrid,3097.619995712858
2941,2025-01-08,Smartphone,Accessories,622.3495793134639,3,user@gmail.com,Bilbao,1867.0487379403917
2942,2025-04-10,Monitor,Accessories,609.6609842190227,5,user@gmail.com,Valencia,3048.3049210951135
2943,2025-08-28,Keyboard,Accessories,619.5239991425716,3,client@yahoo.com,Sevilla,1858.571997427715
2944,2025-03-28,Keyboard,Electronics,619.5239991425716,1,user@gmail.com,Madrid,619.5239991425716
2945,2025-10-25,Headphones,Electronics,599.5122404156701,1,client@yahoo.com,Valencia,599.5122404156701
2946,2025-01-14,Laptop,Accessories,602.8419738876506,4,user@gmail.com,Barcelona,2411.3678955506025
2947,2025-11-30,Monitor,Electronics,609.6609842190227,5,admin@outlook.com,Bilbao,3048.3049210951135
2948,2025-01-02,Laptop,Accessories,602.8419738876506,3,user@gmail.com,Bilbao,1808.525921662952
2949,2025-10-20,Monitor,Accessories,609.6609842190227,3,user@gmail.com,Madrid,1828.982952657068
2950,2025-11-21,Smartphone,Electronics,622.3495793134639,5,user@gmail.com,Valencia,3111.7478965673195
2951,2025-02-10,Headphones,Electronics,599.5122404156701,1,admin@outlook.com,Sevilla,599.5122404156701
2952,2025-11-14,Smartphone,Electronics,622.3495793134639,1,client@yahoo.com,Sevilla,622.3495793134639
2953,2025-11-12,Keyboard,Accessories,619.5239991425716,3,client@yahoo.com,Sevilla,1858.571997427715
2954,2025-04-21,Headphones,Electronics,599.5122404156701,4,admin@outlook.com,Sevilla,2398.0489616626805
2955,2025-01-14,Keyboard,Electronics,619.5239991425716,1,client@yahoo.com,Madrid,619.5239991425716
2956,2025-08-19,Smartphone,Electronics,622.3495793134639,2,user@gmail.com,Madrid,1244.6991586269278
2957,2025-03-25,Monitor,Electronics,609.6609842190227,3,user@gmail.com,Bilbao,1828.982952657068
2958,2025-05-10,Keyboard,Electronics,619.5239991425716,5,client@yahoo.com,Valencia,3097.619995712858
2959,2025-08-19,Laptop,Electronics,602.8419738876506,5,user@gmail.com,Barcelona,3014.209869438253
2960,2025-11-22,Monitor,Office,609.6609842190227,3,client@yahoo.com,Madrid,1828.982952657068
2961,2025-05-25,Monitor,Office,609.6609842190227,3,user@gmail.com,Sevilla,1828.982952657068
2962,2025-12-11,Smartphone,Office,622.3495793134639,1,client@yahoo.com,Barcelona,622.3495793134639
2963,2025-01-28,Smartphone,Electronics,622.3495793134639,3,client@yahoo.com,Bilbao,1867.0487379403917
2964,2025-03-07,Headphones,Office,599.5122404156701,3,admin@outlook.com,Sevilla,1798.5367212470105
2965,2025-06-12,Headphones,Accessories,599.5122404156701,2,admin@outlook.com,Valencia,1199.0244808313403
2966,2025-08-17,Laptop,Electronics,602.8419738876506,5,user@gmail.com,Barcelona,3014.209869438253
2967,2025-09-18,Monitor,Accessories,609.6609842190227,1,admin@outlook.com,Bilbao,609.6609842190227
2968,2025-06-13,Laptop,Electronics,602.8419738876506,4,user@gmail.com,Madrid,2411.3678955506025
2969,2025-10-28,Laptop,Electronics,602.8419738876506,1,admin@outlook.com,Valencia,602.8419738876506
2970,2025-10-30,Smartphone,Accessories,622.3495793134639,5,user@gmail.com,Sevilla,3111.7478965673195
2971,2025-10-14,Laptop,Office,602.8419738876506,4,admin@outlook.com,Barcelona,2411.3678955506025
2972,2025-01-10,Laptop,Accessories,602.8419738876506,3,user@gmail.com,Bilbao,1808.525921662952
2973,2025-07-14,Keyboard,Accessories,619.5239991425716,2,user@gmail.com,Barcelona,1239.0479982851432
2974,2025-04-28,Headphones,Electronics,599.5122404156701,2,user@gmail.com,Valencia,1199.0244808313403
2975,2025-09-27,Headphones,Accessories,599.5122404156701,5,user@gmail.com,Madrid,2997.5612020783506
2976,2025-03-21,Monitor,Office,609.6609842190227,5,user@gmail.com,Madrid,3048.3049210951135
2977,2025-04-03,Headphones,Electronics,599.5122404156701,2,user@gmail.com,Valencia,1199.0244808313403
2978,2025-09-23,Monitor,Electronics,609.6609842190227,4,user@gmail.com,Sevilla,2438.6439368760907
2979,2025-11-28,Keyboard,Accessories,619.5239991425716,4,client@yahoo.com,Barcelona,2478.0959965702864
2980,2025-12-16,Headphones,Electronics,599.5122404156701,1,client@yahoo.com,Sevilla,599.5122404156701
2981,2025-12-27,Keyboard,Accessories,619.5239991425716,3,user@gmail.com,Bilbao,1858.571997427715
2982,2025-09-14,Headphones,Office,599.5122404156701,4,admin@outlook.com,Sevilla,2398.0489616626805
2983,2025-05-13,Headphones,Accessories,599.5122404156701,3,user@gmail.com,Valencia,1798.5367212470105
2984,2025-10-03,Keyboard,Accessories,619.5239991425716,5,user@gmail.com,Madrid,3097.619995712858
2985,2025-09-21,Laptop,Accessories,602.8419738876506,4,admin@outlook.com,Valencia,2411.3678955506025
2986,2025-06-20,Laptop,Accessories,602.8419738876506,4,user@gmail.com,Valencia,2411.3678955506025
2987,2025-01-01,Laptop,Electronics,602.8419738876506,4,user@gmail.com,Barcelona,2411.3678955506025
2988,2025-11-09,Laptop,Electronics,602.8419738876506,1,client@yahoo.com,Valencia,602.8419738876506
2989,2025-03-05,Headphones,Electronics,599.5122404156701,5,user@gmail.com,Bilbao,2997.5612020783506
2990,2025-10-11,Smartphone,Electronics,622.3495793134639,2,user@gmail.com,Barcelona,1244.6991586269278
2991,2025-05-01,Keyboard,Electronics,619.5239991425716,1,user@gmail.com,Barcelona,619.5239991425716
2992,2025-04-17,Smartphone,Accessories,622.3495793134639,1,client@yahoo.com,Sevilla,622.3495793134639
2993,2025-06-24,Smartphone,Accessories,622.3495793134639,4,admin@outlook.com,Valencia,2489.3983172538556
2994,2025-07-23,Monitor,Electronics,609.6609842190227,1,admin@outlook.com,Sevilla,609.6609842190227
2995,2025-06-14,Laptop,Electronics,602.8419738876506,2,admin@outlook.com,Sevilla,1205.6839477753012
2996,2025-11-01,Headphones,Electronics,599.5122404156701,1,client@yahoo.com,Barcelona,599.5122404156701
2997,2025-04-30,Laptop,Electronics,602.8419738876506,1,user@gmail.com,Sevilla,602.8419738876506
2998,2025-02-13,Laptop,Electronics,602.8419738876506,4,user@gmail.com,Sevilla,2411.3678955506025
2999,2025-11-08,Smartphone,Accessories,622.3495793134639,5,user@gmail.com,Barcelona,3111.7478965673195
3000,2025-06-05,Monitor,Electronics,609.6609842190227,2,user@gmail.com,Barcelona,1219.3219684380454
3001,2025-07-26,Laptop,Accessories,602.8419738876506,4,user@gmail.com,Madrid,2411.3678955506025
3002,2025-04-18,Keyboard,Office,619.5239991425716,1,admin@outlook.com,Valencia,619.5239991425716
3003,2025-09-08,Keyboard,Electronics,619.5239991425716,2,admin@outlook.com,Madrid,1239.0479982851432
3004,2025-11-30,Laptop,Electronics,602.8419738876506,3,admin@outlook.com,Barcelona,1808.525921662952
3005,2025-05-10,Smartphone,Electronics,622.3495793134639,1,user@gmail.com,Bilbao,622.3495793134639
3006,2025-10-20,Smartphone,Electronics,622.3495793134639,5,user@gmail.com,Sevilla,3111.7478965673195
3007,2025-01-20,Headphones,Electronics,599.5122404156701,1,user@gmail.com,Sevilla,599.5122404156701
3008,2025-10-09,Monitor,Office,609.6609842190227,5,user@gmail.com,Barcelona,3048.3049210951135
3009,2025-10-12,Smartphone,Electronics,622.3495793134639,3,user@gmail.com,Sevilla,1867.0487379403917
3010,2025-01-01,Headphones,Electronics,599.5122404156701,4,client@yahoo.com,Madrid,2398.0489616626805
3011,2025-04-29,Keyboard,Electronics,619.5239991425716,4,user@gmail.com,Sevilla,2478.0959965702864
3012,2025-02-04,Keyboard,Office,619.5239991425716,4,client@yahoo.com,Bilbao,2478.0959965702864
3013,2025-07-17,Keyboard,Office,619.5239991425716,2,user@gmail.com,Valencia,1239.0479982851432
3014,2025-09-02,Laptop,Electronics,602.8419738876506,5,user@gmail.com,Madrid,3014.209869438253
3015,2025-02-28,Monitor,Electronics,609.6609842190227,1,user@gmail.com,Valencia,609.6609842190227
3016,2025-11-21,Headphones,Accessories,599.5122404156701,2,user@gmail.com,Valencia,1199.0244808313403
3017,2025-06-10,Monitor,Office,609.6609842190227,2,admin@outlook.com,Bilbao,1219.3219684380454
3018,2025-06-28,Laptop,Electronics,602.8419738876506,1,admin@outlook.com,Bilbao,602.8419738876506
3019,2025-07-25,Headphones,Electronics,599.5122404156701,3,client@yahoo.com,Bilbao,1798.5367212470105
3020,2025-01-12,Headphones,Electronics,599.5122404156701,4,user@gmail.com,Bilbao,2398.0489616626805
3021,2025-10-03,Smartphone,Electronics,622.3495793134639,3,admin@outlook.com,Madrid,1867.0487379403917
3022,2025-06-30,Monitor,Electronics,609.6609842190227,3,user@gmail.com,Bilbao,1828.982952657068
3023,2025-08-30,Monitor,Accessories,609.6609842190227,4,user@gmail.com,Madrid,2438.6439368760907
3024,2025-08-04,Smartphone,Electronics,622.3495793134639,3,user@gmail.com,Sevilla,1867.0487379403917
3025,2025-09-08,Keyboard,Electronics,619.5239991425716,2,client@yahoo.com,Valencia,1239.0479982851432
3026,2025-10-26,Laptop,Electronics,602.8419738876506,1,user@gmail.com,Sevilla,602.8419738876506
3027,2025-05-06,Monitor,Office,609.6609842190227,2,user@gmail.com,Sevilla,1219.3219684380454
3028,2025-08-05,Smartphone,Electronics,622.3495793134639,2,client@yahoo.com,Barcelona,1244.6991586269278
3029,2025-11-02,Headphones,Electronics,599.5122404156701,5,admin@outlook.com,Sevilla,2997.5612020783506
3030,2025-10-12,Smartphone,Accessories,622.3495793134639,4,user@gmail.com,Sevilla,2489.3983172538556
3031,2025-07-04,Keyboard,Electronics,619.5239991425716,4,client@yahoo.com,Barcelona,2478.0959965702864
3032,2025-02-08,Laptop,Electronics,602.8419738876506,2,user@gmail.com,Sevilla,1205.6839477753012
3033,2025-08-11,Keyboard,Electronics,619.5239991425716,4,admin@outlook.com,Barcelona,2478.0959965702864
3034,2025-07-03,Headphones,Electronics,599.5122404156701,5,user@gmail.com,Madrid,2997.5612020783506
3035,2025-06-27,Headphones,Electronics,599.5122404156701,1,user@gmail.com,Valencia,599.5122404156701
3036,2025-10-21,Headphones,Electronics,599.5122404156701,3,admin@outlook.com,Bilbao,1798.5367212470105
3037,2025-12-06,Headphones,Electronics,599.5122404156701,4,user@gmail.com,Sevilla,2398.0489616626805
3038,2025-05-31,Smartphone,Accessories,622.3495793134639,2,user@gmail.com,Madrid,1244.6991586269278
3039,2025-05-06,Headphones,Electronics,599.5122404156701,4,user@gmail.com,Valencia,2398.0489616626805
3040,2025-10-28,Headphones,Electronics,599.5122404156701,2,user@gmail.com,Madrid,1199.0244808313403
3041,2025-11-04,Smartphone,Office,622.3495793134639,3,user@gmail.com,Barcelona,1867.0487379403917
3042,2025-12-02,Headphones,Electronics,599.5122404156701,4,user@gmail.com,Madrid,2398.0489616626805
3043,2025-08-22,Keyboard,Electronics,619.5239991425716,3,user@gmail.com,Sevilla,1858.571997427715
3044,2025-01-08,Keyboard,Electronics,619.5239991425716,2,admin@outlook.com,Sevilla,1239.0479982851432
3045,2025-12-07,Monitor,Office,609.6609842190227,5,user@gmail.com,Bilbao,3048.3049210951135
3046,2025-05-09,Keyboard,Electronics,619.5239991425716,5,client@yahoo.com,Bilbao,3097.619995712858
3047,2025-09-21,Laptop,Electronics,602.8419738876506,1,user@gmail.com,Sevilla,602.8419738876506
3048,2025-06-06,Laptop,Accessories,602.8419738876506,2,user@gmail.com,Madrid,1205.6839477753012
3049,2025-12-18,Laptop,Electronics,602.8419738876506,2,user@gmail.com,Sevilla,1205.6839477753012
3050,2025-12-24,Smartphone,Electronics,622.3495793134639,2,user@gmail.com,Madrid,1244.6991586269278
3051,2025-01-05,Keyboard,Accessories,619.5239991425716,5,user@gmail.com,Sevilla,3097.619995712858
3052,2025-03-27,Laptop,Electronics,602.8419738876506,5,user@gmail.com,Valencia,3014.209869438253
3053,2025-06-24,Monitor,Electronics,609.6609842190227,5,user@gmail.com,Madrid,3048.3049210951135
3054,2025-10-17,Smartphone,Accessories,622.3495793134639,4,admin@outlook.com,Barcelona,2489.3983172538556
3055,2025-07-12,Monitor,Electronics,609.6609842190227,4,client@yahoo.com,Barcelona,2438.6439368760907
3056,2025-11-07,Keyboard,Office,619.5239991425716,5,user@gmail.com,Bilbao,3097.619995712858
3057,2025-04-29,Headphones,Accessories,599.5122404156701,3,admin@outlook.com,Valencia,1798.5367212470105
3058,2025-08-06,Monitor,Accessories,609.6609842190227,4,user@gmail.com,Barcelona,2438.6439368760907
3059,2025-04-24,Headphones,Electronics,599.5122404156701,4,user@gmail.com,Sevilla,2398.0489616626805
3060,2025-05-25,Smartphone,Electronics,622.3495793134639,4,user@gmail.com,Barcelona,2489.3983172538556
3061,2025-01-26,Monitor,Accessories,609.6609842190227,4,client@yahoo.com,Sevilla,2438.6439368760907
3062,2025-05-16,Monitor,Accessories,609.6609842190227,1,admin@outlook.com,Valencia,609.6609842190227
3063,2025-10-30,Smartphone,Office,622.3495793134639,4,client@yahoo.com,Bilbao,2489.3983172538556
3064,2025-08-20,Smartphone,Accessories,622.3495793134639,3,user@gmail.com,Barcelona,1867.0487379403917
3065,2025-03-17,Laptop,Accessories,602.8419738876506,1,user@gmail.com,Bilbao,602.8419738876506
3066,2025-11-24,Keyboard,Electronics,619.5239991425716,4,client@yahoo.com,Valencia,2478.0959965702864
3067,2025-12-11,Monitor,Accessories,609.6609842190227,2,user@gmail.com,Madrid,1219.3219684380454
3068,2025-10-29,Monitor,Electronics,609.6609842190227,1,user@gmail.com,Valencia,609.6609842190227
3069,2025-10-16,Smartphone,Accessories,622.3495793134639,4,user@gmail.com,Valencia,2489.3983172538556
3070,2025-01-01,Smartphone,Electronics,622.3495793134639,3,client@yahoo.com,Valencia,1867.0487379403917
3071,2025-05-27,Keyboard,Electronics,619.5239991425716,5,admin@outlook.com,Madrid,3097.619995712858
3072,2025-10-14,Smartphone,Electronics,622.3495793134639,4,user@gmail.com,Madrid,2489.3983172538556
3073,2025-05-22,Headphones,Electronics,599.5122404156701,2,client@yahoo.com,Valencia,1199.0244808313403
3074,2025-02-22,Headphones,Electronics,599.5122404156701,3,admin@outlook.com,Madrid,1798.5367212470105
3075,2025-10-31,Headphones,Electronics,599.5122404156701,1,user@gmail.com,Sevilla,599.5122404156701
3076,2025-03-10,Headphones,Electronics,599.5122404156701,3,admin@outlook.com,Valencia,1798.5367212470105
3077,2025-12-27,Keyboard,Accessories,619.5239991425716,4,user@gmail.com,Barcelona,2478.0959965702864
3078,2025-03-31,Monitor,Electronics,609.6609842190227,2,client@yahoo.com,Sevilla,1219.3219684380454
3079,2025-08-08,Headphones,Electronics,599.5122404156701,3,client@yahoo.com,Valencia,1798.5367212470105
3080,2025-07-11,Smartphone,Electronics,622.3495793134639,3,admin@outlook.com,Barcelona,1867.0487379403917
3081,2025-03-04,Headphones,Electronics,599.5122404156701,5,client@yahoo.com,Barcelona,2997.5612020783506
3082,2025-03-14,Keyboard,Electronics,619.5239991425716,5,client@yahoo.com,Bilbao,3097.619995712858
3083,2025-06-10,Smartphone,Accessories,622.3495793134639,4,user@gmail.com,Bilbao,2489.3983172538556
3084,2025-06-18,Headphones,Electronics,599.5122404156701,1,client@yahoo.com,Barcelona,599.5122404156701
3085,2025-03-30,Monitor,Electronics,609.6609842190227,1,user@gmail.com,Valencia,609.6609842190227
3086,2025-06-25,Smartphone,Office,622.3495793134639,2,user@gmail.com,Valencia,1244.6991586269278
3087,2025-09-26,Smartphone,Office,622.3495793134639,4,user@gmail.com,Valencia,2489.3983172538556
3088,2025-03-14,Monitor,Electronics,609.6609842190227,1,admin@outlook.com,Valencia,609.6609842190227
3089,2025-09-02,Smartphone,Electronics,622.3495793134639,3,user@gmail.com,Barcelona,1867.0487379403917
3090,2025-03-18,Headphones,Accessories,599.5122404156701,4,client@yahoo.com,Madrid,2398.0489616626805
3091,2025-06-08,Smartphone,Accessories,622.3495793134639,3,admin@outlook.com,Madrid,1867.0487379403917
3092,2025-11-20,Headphones,Electronics,599.5122404156701,2,client@yahoo.com,Valencia,1199.0244808313403
3093,2025-04-08,Monitor,Electronics,609.6609842190227,4,admin@outlook.com,Bilbao,2438.6439368760907
3094,2025-04-12,Laptop,Accessories,602.8419738876506,2,admin@outlook.com,Barcelona,1205.6839477753012
3095,2025-05-12,Monitor,Office,609.6609842190227,5,user@gmail.com,Madrid,3048.3049210951135
3096,2025-04-12,Headphones,Accessories,599.5122404156701,2,user@gmail.com,Barcelona,1199.0244808313403
3097,2025-01-19,Keyboard,Electronics,619.5239991425716,5,client@yahoo.com,Bilbao,3097.619995712858
3098,2025-03-23,Monitor,Electronics,609.6609842190227,4,admin@outlook.com,Barcelona,2438.6439368760907
3099,2025-10-06,Keyboard,Electronics,619.5239991425716,3,user@gmail.com,Bilbao,1858.571997427715
3100,2025-12-05,Keyboard,Electronics,619.5239991425716,3,admin@outlook.com,Bilbao,1858.571997427715
3101,2025-12-31,Headphones,Office,599.5122404156701,3,user@gmail.com,Sevilla,1798.5367212470105
3102,2025-11-27,Headphones,Electronics,599.5122404156701,2,admin@outlook.com,Bilbao,1199.0244808313403
3103,2025-05-09,Laptop,Electronics,602.8419738876506,4,user@gmail.com,Sevilla,2411.3678955506025
3104,2025-12-10,Smartphone,Office,622.3495793134639,4,admin@outlook.com,Bilbao,2489.3983172538556
3105,2025-11-06,Monitor,Accessories,609.6609842190227,5,user@gmail.com,Bilbao,3048.3049210951135
3106,2025-03-30,Headphones,Electronics,599.5122404156701,4,client@yahoo.com,Barcelona,2398.0489616626805
3107,2025-08-01,Monitor,Electronics,609.6609842190227,3,user@gmail.com,Sevilla,1828.982952657068
3108,2025-05-23,Keyboard,Electronics,619.5239991425716,4,user@gmail.com,Madrid,2478.0959965702864
3109,2025-03-06,Smartphone,Electronics,622.3495793134639,5,client@yahoo.com,Madrid,3111.7478965673195
3110,2025-03-17,Laptop,Office,602.8419738876506,4,user@gmail.com,Barcelona,2411.3678955506025
3111,2025-07-18,Monitor,Electronics,609.6609842190227,4,admin@outlook.com,Madrid,2438.6439368760907
3112,2025-05-23,Smartphone,Accessories,622.3495793134639,3,admin@outlook.com,Madrid,1867.0487379403917
3113,2025-11-12,Laptop,Electronics,602.8419738876506,4,admin@outlook.com,Bilbao,2411.3678955506025
3114,2025-04-03,Monitor,Electronics,609.6609842190227,2,client@yahoo.com,Valencia,1219.3219684380454
3115,2025-11-01,Smartphone,Accessories,622.3495793134639,5,user@gmail.com,Valencia,3111.7478965673195
3116,2025-08-12,Headphones,Electronics,599.5122404156701,5,user@gmail.com,Madrid,2997.5612020783506
3117,2025-10-18,Monitor,Electronics,609.6609842190227,5,admin@outlook.com,Barcelona,3048.3049210951135
3118,2025-04-12,Smartphone,Office,622.3495793134639,4,user@gmail.com,Barcelona,2489.3983172538556
3119,2025-09-24,Laptop,Office,602.8419738876506,2,admin@outlook.com,Sevilla,1205.6839477753012
3120,2025-12-21,Smartphone,Office,622.3495793134639,5,admin@outlook.com,Barcelona,3111.7478965673195
3121,2025-04-20,Headphones,Electronics,599.5122404156701,1,admin@outlook.com,Barcelona,599.5122404156701
3122,2025-11-26,Monitor,Electronics,609.6609842190227,3,client@yahoo.com,Bilbao,1828.982952657068
3123,2025-09-22,Monitor,Electronics,609.6609842190227,1,user@gmail.com,Bilbao,609.6609842190227
3124,2025-01-03,Monitor,Electronics,609.6609842190227,1,user@gmail.com,Madrid,609.6609842190227
3125,2025-03-26,Headphones,Office,599.5122404156701,5,user@gmail.com,Barcelona,2997.5612020783506
3126,2025-10-09,Laptop,Accessories,602.8419738876506,1,admin@outlook.com,Valencia,602.8419738876506
3127,2025-11-24,Monitor,Accessories,609.6609842190227,1,user@gmail.com,Barcelona,609.6609842190227
3128,2025-10-31,Laptop,Electronics,602.8419738876506,2,user@gmail.com,Barcelona,1205.6839477753012
3129,2025-04-27,Smartphone,Electronics,622.3495793134639,3,user@gmail.com,Madrid,1867.0487379403917
3130,2025-08-09,Laptop,Electronics,602.8419738876506,4,client@yahoo.com,Valencia,2411.3678955506025
3131,2025-06-03,Laptop,Accessories,602.8419738876506,5,user@gmail.com,Madrid,3014.209869438253
3132,2025-06-02,Monitor,Office,609.6609842190227,5,user@gmail.com,Barcelona,3048.3049210951135
3133,2025-01-12,Keyboard,Electronics,619.5239991425716,1,admin@outlook.com,Valencia,619.5239991425716
